event1_rms	event2_rms	event3_rms	event4_rms	event5_rms
1.5435123443603516	1.5476804971694946	1.5186493396759033	1.5258629322052002	1.538857340812683
1.5524976253509521	1.5928095579147339	1.5713392496109009	1.5099475383758545	1.5984985828399658
1.6234012842178345	1.6109071969985962	1.5785902738571167	1.5320872068405151	1.5271098613739014
1.6531615257263184	1.7876262664794922	1.7613884210586548	1.7377893924713135	1.741072177886963
1.6268248558044434	1.5442709922790527	1.6446372270584106	1.9128141403198242	1.9117422103881836
1.65360426902771	1.6668325662612915	1.6327540874481201	1.6122698783874512	1.653869867324829
1.5895891189575195	1.5244228839874268	1.612905502319336	1.5972157716751099	1.9553582668304443
1.6425883769989014	1.641696810722351	1.6145386695861816	1.6544893980026245	1.6558163166046143
1.637857437133789	1.7061597108840942	1.701003074645996	1.6760302782058716	1.6149013042449951
1.6293429136276245	1.6764670610427856	1.7400627136230469	1.6315878629684448	1.6867409944534302
1.5136276483535767	1.5390475988388062	1.4741302728652954	1.4789890050888062	1.541709065437317
1.5848846435546875	1.6858727931976318	1.6766417026519775	1.7016915082931519	1.648460865020752
1.6111798286437988	1.6811764240264893	1.7217921018600464	1.536476969718933	1.6878690719604492
1.4013171195983887	1.374202847480774	1.4246317148208618	1.4341576099395752	1.392828345298767
1.6120883226394653	1.629522681236267	1.452619194984436	1.4860996007919312	1.6117249727249146
1.4528207778930664	1.6291632652282715	1.5328515768051147	1.481955885887146	1.6079961061477661
1.526438593864441	1.5029497146606445	1.5996888875961304	1.613813042640686	1.5348560810089111
1.5149812698364258	1.552120327949524	1.5204800367355347	1.5282598733901978	1.5717118978500366
1.4665623903274536	1.5097535848617554	1.706674575805664	1.4700524806976318	1.5296006202697754
1.5632117986679077	1.4571478366851807	1.4879703521728516	1.5661126375198364	1.6168041229248047
1.530748724937439	1.5531576871871948	1.6359790563583374	1.5499491691589355	1.5090745687484741
1.4816594123840332	1.4180389642715454	1.4919010400772095	1.497191071510315	1.4478741884231567
1.5530633926391602	1.5399986505508423	1.4935684204101562	1.510432243347168	1.5469233989715576
1.4775032997131348	1.452619194984436	1.4342597723007202	1.407884120941162	1.4359941482543945
1.461762547492981	1.4684580564498901	1.4405750036239624	1.4959193468093872	1.4446346759796143
1.3371590375900269	1.4396599531173706	1.4477730989456177	1.421545147895813	1.4182454347610474
1.3834410905838013	1.4895437955856323	1.3998535871505737	1.4744281768798828	1.5662060976028442
1.5346653461456299	1.3912506103515625	1.4429106712341309	1.5037288665771484	1.4680591821670532
1.5011951923370361	1.4730373620986938	1.513047218322754	1.4723414182662964	1.4588549137115479
1.494842290878296	1.4596575498580933	1.5338064432144165	1.4734348058700562	1.514788031578064
1.5718050003051758	1.6078139543533325	1.5273973941802979	1.5479642152786255	1.5097535848617554
1.3957685232162476	1.353050947189331	1.3296924829483032	1.3714299201965332	1.3949291706085205
1.4665623903274536	1.4040310382843018	1.3788827657699585	1.423295021057129	1.427506446838379
1.3794136047363281	1.4230892658233643	1.3645801544189453	1.4340555667877197	1.3583427667617798
1.5590852499008179	1.3942991495132446	1.4505009651184082	1.475520133972168	1.4745274782180786
1.4221630096435547	1.3927232027053833	1.431603193283081	1.358127236366272	1.348824143409729
1.3851333856582642	1.4387444257736206	1.4224717617034912	1.3885117769241333	1.4002718925476074
1.411519169807434	1.3568329811096191	1.458754539489746	1.4249399900436401	1.4535260200500488
1.509462594985962	1.5169129371643066	1.5541942119598389	1.5112074613571167	1.5484371185302734
1.6847434043884277	1.5216350555419922	1.4561426639556885	1.689429759979248	1.4696539640426636
1.8784435987472534	1.7130966186523438	1.576734185218811	1.6917680501937866	1.4605600833892822
1.4764128923416138	1.4735342264175415	1.4507029056549072	1.4582526683807373	1.5453135967254639
1.545597791671753	1.5496658086776733	1.5507047176361084	1.5653644800186157	1.4988526105880737
1.4766112565994263	1.4310916662216187	1.5162371397018433	1.4500972032546997	1.4294538497924805
1.3983885049819946	1.4392530918121338	1.4550361633300781	1.3968170881271362	1.4235007762908936
1.6396442651748657	1.5899574756622314	1.5176849365234375	1.6301515102386475	1.6761176586151123
1.533233642578125	1.5256710052490234	1.8422406911849976	1.538857340812683	1.4398633241653442
1.563399076461792	1.5698477029800415	1.5799809694290161	1.5986816883087158	1.5238465070724487
1.4959193468093872	1.633650541305542	1.5254790782928467	1.527013897895813	1.5379055738449097
1.514788031578064	1.4771069288253784	1.5395232439041138	1.5848846435546875	1.587838053703308
1.5815554857254028	1.5519317388534546	1.5971240997314453	1.5997803211212158	1.5791466236114502
1.6358895301818848	1.6272748708724976	1.675418734550476	1.7547259330749512	1.7219622135162354
1.5360957384109497	1.6205127239227295	1.641696810722351	1.5450292825698853	1.628713846206665
1.5543826818466187	1.545597791671753	1.51333749294281	1.5739459991455078	1.5877459049224854
1.8124346733093262	1.5244228839874268	1.4797807931900024	1.398702621459961	1.5057722330093384
1.688909649848938	1.7047861814498901	1.6075408458709717	1.6803925037384033	1.6916815042495728
1.7050437927246094	1.5348560810089111	1.5296006202697754	1.6274547576904297	1.5460714101791382
1.544460654258728	1.5531576871871948	1.5442709922790527	1.7239166498184204	1.5850694179534912
1.7591426372528076	1.650768518447876	1.541519045829773	1.619337797164917	1.5542885065078735
1.4716451168060303	1.5938204526901245	1.5541942119598389	1.507132887840271	1.5644289255142212
1.5426584482192993	1.5223084688186646	1.5903258323669434	1.517781376838684	1.523558259010315
1.5427533388137817	1.5507991313934326	1.555606722831726	1.543038010597229	1.5037288665771484
1.4438235759735107	1.3612499237060547	1.3834410905838013	1.3794136047363281	1.4131778478622437
1.4577505588531494	1.4068437814712524	1.575340747833252	1.5314182043075562	1.4815607070922852
1.4867891073226929	1.497582197189331	1.5379055738449097	1.5696611404418945	1.5003172159194946
1.4754208326339722	1.432318925857544	1.4293513298034668	1.403718113899231	1.4077800512313843
1.4786919355392456	1.4804731607437134	1.4654637575149536	1.536476969718933	1.4609609842300415
1.557487964630127	1.529313325881958	1.4661630392074585	1.5089775323867798	1.5317049026489258
1.4786919355392456	1.4865920543670654	1.454331636428833	1.4992433786392212	1.5060638189315796
1.4333406686782837	1.447064995765686	1.437726378440857	1.3450195789337158	1.407155990600586
1.5103353261947632	1.5609623193740845	1.5690079927444458	1.5902336835861206	1.5189385414123535
1.5014878511428833	1.4461541175842285	1.4828448295593262	1.4810664653778076	1.5229816436767578
1.462363362312317	1.49209725856781	1.5268222093582153	1.4334428310394287	1.4861980676651
1.4074680805206299	1.3894604444503784	1.3786704540252686	1.6223187446594238	1.3979697227478027
1.5779409408569336	1.5185528993606567	1.5815554857254028	1.5380960702896118	1.5482479333877563
1.8223438262939453	1.3858730792999268	1.3687583208084106	1.4417940378189087	1.4233978986740112
1.5165268182754517	1.5053832530975342	1.522404670715332	1.479483962059021	1.4694547653198242
1.439151406288147	1.5014878511428833	1.4895437955856323	1.5054805278778076	1.5230777263641357
1.4596575498580933	1.38047456741333	1.4364018440246582	1.4131778478622437	1.4426062107086182
1.422265887260437	1.426377773284912	1.3657599687576294	1.3891443014144897	1.4221630096435547
1.7304439544677734	1.457650065422058	1.4016305208206177	1.5086864233016968	1.4906246662139893
1.4119340181350708	1.3462164402008057	1.38047456741333	1.3797320127487183	1.4024659395217896
1.47918701171875	1.4658633470535278	1.458754539489746	1.4606603384017944	1.6521869897842407
1.4446346759796143	1.4559415578842163	1.4693551063537598	1.4579514265060425	1.4277114868164062
1.4322166442871094	1.5750619173049927	1.4343618154525757	1.446558952331543	1.4456478357315063
1.466063141822815	1.4796818494796753	1.4642643928527832	1.461762547492981	1.4063233137130737
1.4448373317718506	1.546734094619751	1.4345660209655762	1.459757924079895	1.456946849822998
1.3598510026931763	1.348824143409729	1.3700412511825562	1.691162109375	1.4092353582382202
1.6037108898162842	1.5405689477920532	1.4724408388137817	1.5431329011917114	1.534474492073059
1.4563437700271606	1.4860010147094727	1.4857054948806763	1.4598581790924072	1.4745274782180786
1.4404733180999756	1.3908295631408691	1.4733355045318604	1.461762547492981	1.4403716325759888
1.3978649377822876	1.580166220664978	1.4330341815948486	1.4826472997665405	1.5898654460906982
1.4661630392074585	1.4187614917755127	1.4271986484527588	1.4095470905303955	1.3590971231460571
1.5118855237960815	1.4966042041778564	1.6720945835113525	1.4967020750045776	1.4580518007278442
1.6941895484924316	1.5069385766983032	1.495625615119934	1.6779510974884033	1.5549477338790894
1.4508037567138672	1.445039987564087	1.5036314725875854	1.474328875541687	1.4810664653778076
1.4983642101287842	1.5005123615264893	1.5475858449935913	1.4544323682785034	1.5186493396759033
1.479483962059021	1.642053484916687	1.5199984312057495	1.5407590866088867	1.4934704303741455
1.4427077770233154	1.5581458806991577	1.4851139783859253	1.4430121183395386	1.4558409452438354
1.5460714101791382	1.4960172176361084	1.5605870485305786	1.5271098613739014	1.5123696327209473
1.5172024965286255	1.4749245643615723	1.4993410110473633	1.3936690092086792	1.498168706893921
1.5527805089950562	1.4899369478225708	1.489347219467163	1.512466549873352	1.4995362758636475
1.5321828126907349	1.5382864475250244	1.5774768590927124	1.6359790563583374	1.5701274871826172
1.5257669687271118	1.58211088180542	1.7198351621627808	1.5476804971694946	1.5483424663543701
1.4464577436447144	1.50246262550354	1.5216350555419922	1.5438917875289917	1.4757184982299805
1.6185238361358643	1.536476969718933	1.6259247064590454	1.6660418510437012	1.6771655082702637
1.5656450986862183	1.5953813791275024	1.500024437904358	1.5971240997314453	1.6078139543533325
1.4885605573654175	1.5036314725875854	1.473236083984375	1.490722894668579	1.4393547773361206
1.509462594985962	1.5240386724472046	1.5786830186843872	1.4719436168670654	1.5323739051818848
1.5310356616973877	1.5890363454818726	1.553628921508789	1.5599302053451538	1.566860318183899
1.608269214630127	1.5145946741104126	1.6319468021392822	1.5973074436187744	1.5481534004211426
1.464664340019226	1.6126331090927124	1.3681163787841797	1.4204117059707642	1.4343618154525757
1.5860852003097534	1.4982664585113525	1.5806294679641724	1.6290733814239502	1.5057722330093384
1.714890480041504	1.4401683807373047	1.4563437700271606	1.3984931707382202	1.4724408388137817
1.4452426433563232	1.422574758529663	1.4515100717544556	1.4122451543807983	1.410170078277588
1.5742250680923462	1.5429431200027466	1.5596485137939453	1.5284514427185059	1.5121760368347168
1.5261508226394653	1.438031792640686	1.5217312574386597	1.5651774406433105	1.5229816436767578
1.4715455770492554	1.5814628601074219	1.5609623193740845	1.5446501970291138	1.4762145280838013
1.4657634496688843	1.4441277980804443	1.5287388563156128	1.4647642374038696	1.5662060976028442
1.4143171310424805	1.417729139328003	1.4469637870788574	1.3786704540252686	1.3870347738265991
1.4336471557617188	1.461762547492981	1.4771069288253784	1.3748419284820557	1.423295021057129
1.5719913244247437	1.49611496925354	1.5291218757629395	1.4649641513824463	1.5420888662338257
1.4925878047943115	1.487478256225586	1.4471662044525146	1.468657374382019	1.5072300434112549
1.4827460050582886	1.4781968593597412	1.4428092241287231	1.4816594123840332	1.4608607292175293
1.4422001838684082	1.403509497642517	1.4412862062454224	1.412659764289856	1.4752223491668701
1.30355966091156	1.372817039489746	1.30108642578125	1.304233431816101	1.3337602615356445
1.3914611339569092	1.4135922193527222	1.3748419284820557	1.361895203590393	1.359743356704712
1.4242205619812012	1.4039267301559448	1.4338513612747192	1.5064526796340942	1.6424992084503174
1.3712162971496582	1.4155588150024414	1.3787765502929688	1.3767575025558472	1.3859786987304688
1.4739315509796143	1.3766511678695679	1.550987958908081	1.4233978986740112	1.4438235759735107
1.4286341667175293	1.4573487043380737	1.4621630907058716	1.4462553262710571	1.4426062107086182
1.4940584897994995	1.4460527896881104	1.4682586193084717	1.5335201025009155	1.4928821325302124
1.4934704303741455	1.4485819339752197	1.3785642385482788	1.4811652898788452	1.497875452041626
1.3464338779449463	1.4147311449050903	1.3465427160263062	1.3650093078613281	1.3762257099151611
1.3466514348983765	1.250709891319275	1.3250597715377808	1.3822764158248901	1.3604968786239624
1.3249492645263672	1.3579115867614746	1.341749906539917	1.3939841985702515	1.3578037023544312
1.4188647270202637	1.3232905864715576	1.3781392574310303	1.394509196281433	1.3573724031448364
1.3820645809173584	1.5246150493621826	1.4012125730514526	1.4592562913894653	1.36747407913208
1.3355154991149902	1.3561853170394897	1.3487155437469482	1.3437126874923706	1.3389097452163696
1.3955587148666382	1.3978649377822876	1.3734568357467651	1.3848161697387695	1.3289214372634888
1.3426226377487183	1.3718568086624146	1.3546730279922485	1.3222944736480713	1.3604968786239624
1.4877735376358032	1.4306824207305908	1.4360960721969604	1.4546335935592651	1.4458503723144531
1.5483424663543701	1.4668618440628052	1.4769086837768555	1.5406640768051147	1.4415909051895142
1.503242015838623	1.515464425086975	1.473236083984375	1.4721424579620361	1.503242015838623
1.4483797550201416	1.6512118577957153	1.4224717617034912	1.4919991493225098	1.4006900787353516
1.4530222415924072	1.449491262435913	1.48096764087677	1.6506798267364502	1.4875767230987549
1.4674606323242188	1.4692554473876953	1.4661630392074585	1.4719436168670654	1.4379299879074097
1.5237504243850708	1.503534197807312	1.4810664653778076	1.5265344381332397	1.4789890050888062
1.4110004901885986	1.4105854034423828	1.3956636190414429	1.4254536628723145	1.4509047269821167
1.3976554870605469	1.4282242059707642	1.4360960721969604	1.4481775760650635	1.3754807710647583
1.426377773284912	1.3046823740005493	1.3819586038589478	1.403613805770874	1.3921974897384644
1.4400666952133179	1.502560019493103	1.4456478357315063	1.4760161638259888	1.5547593832015991
1.4253509044647217	1.435076117515564	1.4621630907058716	1.4155588150024414	1.4875767230987549
1.399330496788025	1.361357569694519	1.4246317148208618	1.3681163787841797	1.3479554653167725
1.5008050203323364	1.429863452911377	1.4731366634368896	1.553628921508789	1.4771069288253784
1.422574758529663	1.4537274837493896	1.4385408163070679	1.5519317388534546	1.3990166187286377
1.5434175729751587	1.6381255388259888	1.3857674598693848	1.4463565349578857	1.4311939477920532
1.410481572151184	1.5067442655563354	1.4384390115737915	1.4178324937820435	1.445039987564087
1.36747407913208	1.4086118936538696	1.387351393699646	1.4183486700057983	1.4219571352005005
1.5591790676116943	1.6140851974487305	1.3857674598693848	1.3939841985702515	1.5997803211212158
1.582666039466858	1.565458059310913	1.60380220413208	1.6220479011535645	1.5407590866088867
1.4241176843643188	1.4403716325759888	1.4510055780410767	1.446558952331543	1.4253509044647217
1.3657599687576294	1.399644374847412	1.3857674598693848	1.3763320446014404	1.394719123840332
1.4820547103881836	1.4131778478622437	1.5554184913635254	1.4244260787963867	1.510819911956787
1.436707615852356	1.4500972032546997	1.5337109565734863	1.4683582782745361	1.4548349380493164
1.4428092241287231	1.4683582782745361	1.43711519241333	1.4963107109069824	1.4315009117126465
1.3984931707382202	1.4093393087387085	1.431603193283081	1.41203773021698	1.390934944152832
1.419071078300476	1.417522668838501	1.3834410905838013	1.421545147895813	1.4506019353866577
1.462763786315918	1.4771069288253784	1.506161093711853	1.494842290878296	1.5009026527404785
1.3631845712661743	1.3382534980773926	1.3930385112762451	1.3673670291900635	1.4517117738723755
1.4196900129318237	1.7154879570007324	1.3795197010040283	1.4348721504211426	1.4477730989456177
1.280899167060852	1.3500176668167114	1.3856617212295532	1.328370451927185	1.341094970703125
1.36350679397583	1.302436113357544	1.3521848917007446	1.308044672012329	1.3405489921569824
1.3074849843978882	1.278267502784729	1.293864369392395	1.3569408655166626	1.3116216659545898
1.3765448331832886	1.3440394401550293	1.3599586486816406	1.3110634088516235	1.400899052619934
1.4132814407348633	1.3991212844848633	1.3894604444503784	1.3833352327346802	1.4103777408599854
1.3689721822738647	1.3688652515411377	1.3589893579483032	1.4004809856414795	1.3554294109344482
1.2854632139205933	1.3226265907287598	1.3301328420639038	1.2864879369735718	1.2912590503692627
1.466362714767456	1.3884062767028809	1.3242861032485962	1.3427315950393677	1.3200781345367432
1.2949954271316528	1.3443663120269775	1.3309030532836914	1.282155990600586	1.3264954090118408
1.4166960716247559	1.5002195835113525	1.489347219467163	1.4230892658233643	1.4318076372146606
1.3515350818634033	1.3122912645339966	1.2791835069656372	1.2482491731643677	1.2760894298553467
1.362647533416748	1.3284807205200195	1.3475209474563599	1.3457813262939453	1.3396750688552856
1.3401120901107788	1.3765448331832886	1.3851333856582642	1.4131778478622437	1.3477381467819214
1.3466514348983765	1.3179690837860107	1.3482812643051147	1.3316729068756104	1.2922791242599487
1.4727391004562378	1.5064526796340942	1.4546335935592651	1.4359941482543945	1.491606593132019
1.3256120681762695	1.3034473657608032	1.2574812173843384	1.3019863367080688	1.2519969940185547
1.354456901550293	1.302323579788208	1.302323579788208	1.30938720703125	1.3336504697799683
1.5058693885803223	1.4944504499435425	1.5202873945236206	1.478890061378479	1.4693551063537598
1.3384722471237183	1.2718371152877808	1.2971417903900146	1.3128490447998047	1.3446929454803467
1.3269368410110474	1.3767575025558472	1.3382534980773926	1.3710027933120728	1.3294721841812134
1.2329065799713135	1.2786110639572144	1.2498902082443237	1.2895570993423462	1.2948824167251587
1.3264954090118408	1.2795268297195435	1.3455637693405151	1.3496922254562378	1.4116230010986328
1.3151888847351074	1.2922791242599487	1.3273781538009644	1.3174134492874146	1.3453460931777954
1.3923026323318481	1.3086042404174805	1.3427315950393677	1.3275986909866333	1.3541325330734253
1.417729139328003	1.409754753112793	1.420617938041687	1.425042748451233	1.3580193519592285
1.4030921459197998	1.363077163696289	1.3197453022003174	1.3876678943634033	1.3660814762115479
1.3050190210342407	1.3293620347976685	1.3389097452163696	1.4256590604782104	1.5775697231292725
1.337815761566162	1.2798700332641602	1.3459988832473755	1.3419681787490845	1.3020987510681152
1.3169689178466797	1.325722575187683	1.291599154472351	1.3307931423187256	1.3200781345367432
1.2749415636062622	1.2975932359695435	1.2721823453903198	1.2689558267593384	1.3202998638153076
1.383758544921875	1.4111042022705078	1.3366113901138306	1.403718113899231	1.3797320127487183
1.3219622373580933	1.4417940378189087	1.3743093013763428	1.4534252882003784	1.3347479104995728
1.2824984788894653	1.3222944736480713	1.224206805229187	1.3199671506881714	1.2975932359695435
1.3714299201965332	1.3169689178466797	1.3477381467819214	1.3717501163482666	1.3778204917907715
1.3178579807281494	1.3326621055603027	1.3141865730285645	1.351210117340088	1.338144063949585
1.2794123888015747	1.3001857995986938	1.3227373361587524	1.284323811531067	1.2820417881011963
1.3615726232528687	1.3587738275527954	1.3124028444290161	1.2632895708084106	1.3238437175750732
1.510432243347168	1.291599154472351	1.3394564390182495	1.2960126399993896	1.3083804845809937
1.2927322387695312	1.256199836730957	1.2709157466888428	1.341094970703125	1.3081566095352173
1.2891029119491577	1.4161792993545532	1.384498953819275	1.277006983757019	1.4632641077041626
1.3470861911773682	1.36843740940094	1.369613766670227	1.3398935794830322	1.3316729068756104
1.3134064674377441	1.322072982788086	1.3008612394332886	1.289330005645752	1.306140422821045
1.3486069440841675	1.322515845298767	1.3567249774932861	1.3446929454803467	1.411519169807434
1.2565494775772095	1.3256120681762695	1.3289214372634888	1.266646146774292	1.3127374649047852
1.2329065799713135	1.2635213136672974	1.2878528833389282	1.233856201171875	1.209527850151062
1.2428418397903442	1.2568989992141724	1.2171300649642944	1.2476625442504883	1.3050190210342407
1.3194124698638916	1.4146276712417603	1.2726426124572754	1.4332385063171387	1.2754007577896118
1.2931852340698242	1.3245071172714233	1.3188574314117432	1.2958996295928955	1.3159679174423218
1.3070368766784668	1.2766629457473755	1.2589939832687378	1.2861465215682983	1.3081566095352173
1.3005236387252808	1.3038966655731201	1.272757649421692	1.2838677167892456	1.2889893054962158
1.2630577087402344	1.288762092590332	1.2986083030700684	1.2568989992141724	1.2880803346633911
1.3739897012710571	1.3579115867614746	1.3363922834396362	1.3451284170150757	1.3561853170394897
1.3787765502929688	1.3767575025558472	1.3579115867614746	1.351643443107605	1.2979316711425781
1.309722661972046	1.338144063949585	1.3091635704040527	1.6060829162597656	1.282155990600586
1.4905264377593994	1.488462209701538	1.5399036407470703	1.5205762386322021	1.491312026977539
1.3651165962219238	1.368544340133667	1.353700041770935	1.4122451543807983	1.311956524848938
1.4383372068405151	1.4205148220062256	1.4160758256912231	1.4481775760650635	1.4100662469863892
1.3369399309158325	1.3239543437957764	1.523558259010315	1.3299126625061035	1.3302428722381592
1.302436113357544	1.36350679397583	1.328701138496399	1.3108400106430054	1.3858730792999268
1.3564012050628662	1.3060283660888672	1.4079880714416504	1.2718371152877808	1.2981572151184082
1.3675811290740967	1.3765448331832886	1.3677952289581299	1.3294721841812134	1.4203087091445923
1.393143653869629	1.432318925857544	1.4059067964553833	1.4140064716339111	1.336282730102539
1.3293620347976685	1.316190481185913	1.288307547569275	1.308044672012329	1.4875767230987549
1.3703619241714478	1.2927322387695312	1.3555374145507812	1.3720703125	1.3524014949798584
1.4069478511810303	1.340767502784729	1.4006900787353516	1.3444751501083374	1.3562933206558228
1.361034870147705	1.3703619241714478	1.2850075960159302	1.280098795890808	1.3385816812515259
1.301198959350586	1.3164129257202148	1.2762041091918945	1.2937511205673218	1.3229587078094482
1.3231799602508545	1.3306831121444702	1.3282601833343506	1.3065887689590454	1.315856695175171
1.3160791397094727	1.364150881767273	1.2647953033447266	1.24154531955719	1.3509933948516846
1.3595279455184937	1.292618989944458	1.2804418802261353	1.3229587078094482	1.3015364408493042
1.3528344631195068	1.4171093702316284	1.3426226377487183	1.3899872303009033	1.3962929248809814
1.354781150817871	1.2601563930511475	1.2880803346633911	1.2737926244735718	1.2733327150344849
1.299397349357605	1.3549972772598267	1.3275986909866333	1.3206325769424438	1.3275986909866333
1.4136958122253418	1.338144063949585	1.3615726232528687	1.317191243171692	1.2872843742370605
1.341094970703125	1.3054677248001099	1.3112866878509521	1.375054955482483	1.3375968933105469
1.315856695175171	1.3100579977035522	1.3234012126922607	1.3208541870117188	1.282726764678955
1.5382864475250244	1.4735342264175415	1.4547343254089355	1.4285316467285156	1.4403716325759888
1.3568329811096191	1.2939774990081787	1.3094990253448486	1.299847960472107	1.2889893054962158
1.2765482664108276	1.2794123888015747	1.3425135612487793	1.2962385416030884	1.2614338397979736
1.3914611339569092	1.3062525987625122	1.404239535331726	1.4307847023010254	1.313629388809204
1.2971417903900146	1.2839816808700562	1.2836395502090454	1.2972546815872192	1.3091635704040527
1.4254536628723145	1.3279294967651367	1.3532673120498657	1.3355154991149902	1.358666181564331
1.2752859592437744	1.3156341314315796	1.291599154472351	1.2477798461914062	1.2568989992141724
1.2298150062561035	1.2710310220718384	1.320743441581726	1.2296960353851318	1.2533994913101196
1.3272677659988403	1.4413877725601196	1.2911456823349	1.3747354745864868	1.3573724031448364
1.2756303548812866	1.2620140314102173	1.2672239542007446	1.3100579977035522	1.243430733680725
1.3636142015457153	1.282612681388855	1.264563798904419	1.2913724184036255	1.295447587966919
1.3187464475631714	1.3642582893371582	1.3614650964736938	1.427301287651062	1.3345284461975098
1.296464443206787	1.3812167644500732	1.321297526359558	1.2270737886428833	1.2735626697540283
1.28921639919281	1.3108400106430054	1.2781529426574707	1.3494752645492554	1.2861465215682983
1.6345465183258057	1.5795174837112427	1.6168041229248047	1.6553741693496704	1.5524976253509521
1.3454549312591553	1.3288112878799438	1.340439796447754	1.419071078300476	1.4320122003555298
1.4578509330749512	1.3744158744812012	1.3300226926803589	1.411726713180542	1.3747354745864868
1.965664267539978	1.8309203386306763	1.9772498607635498	2.0841028690338135	1.9922984838485718
1.2820417881011963	1.2844377756118774	1.321297526359558	1.2756303548812866	1.2828409671783447
1.3214083909988403	1.3580193519592285	1.3255016803741455	1.2929587364196777	1.28921639919281
1.2798700332641602	1.2684942483901978	1.3493667840957642	1.3234012126922607	1.3302428722381592
1.2774654626846313	1.2660679817199707	1.2819275856018066	1.2789545059204102	1.3303529024124146
1.272987723350525	1.2635213136672974	1.24237060546875	1.2325502634048462	1.2802132368087769
1.268725037574768	1.2931852340698242	1.2563164234161377	1.2461360692977905	1.3588815927505493
1.3777142763137817	1.3910400867462158	1.4054901599884033	1.3859786987304688	1.3546730279922485
1.3857674598693848	1.3946142196655273	1.3907243013381958	1.378458023071289	1.4318076372146606
1.2815848588943481	1.2522307634353638	1.3134064674377441	1.2283855676651	1.2772362232208252
1.3802624940872192	1.3901978731155396	1.3307931423187256	1.3255016803741455	1.3701481819152832
1.3956636190414429	1.372283697128296	1.4160758256912231	1.4054901599884033	1.4460527896881104
1.417729139328003	1.3231799602508545	1.3422954082489014	1.396921992301941	1.3401120901107788
1.2747118473052979	1.3165241479873657	1.2812421321868896	1.3298025131225586	1.3310130834579468
1.332991600036621	1.3402214050292969	1.3052433729171753	1.321519136428833	1.2725275754928589
1.3044579029083252	1.272987723350525	1.29702889919281	1.3144093751907349	1.2872843742370605
1.359635591506958	1.302323579788208	1.272757649421692	1.3132950067520142	1.3412041664123535
1.3391284942626953	1.2894436120986938	1.2703396081924438	1.343058705329895	1.275745153427124
1.316301703453064	1.282612681388855	1.301873803138733	1.3301328420639038	1.3106166124343872
1.3189685344696045	1.2898976802825928	1.2299340963363647	1.2939774990081787	1.198461651802063
1.2991719245910645	1.2665305137634277	1.298946499824524	1.2652583122253418	1.2500072717666626
1.3835469484329224	1.429965853691101	1.3921974897384644	1.3805806636810303	1.5046049356460571
1.3234012126922607	1.4144206047058105	1.3486069440841675	1.3282601833343506	1.4430121183395386
1.3480640649795532	1.3400028944015503	1.3812167644500732	1.3710027933120728	1.3312331438064575
1.3665101528167725	1.3524014949798584	1.4049692153930664	1.390934944152832	1.4390496015548706
1.2647953033447266	1.4904282093048096	1.280327558517456	1.2323126792907715	1.3562933206558228
1.3317829370498657	1.3726037740707397	1.3644728660583496	1.332991600036621	1.3185243606567383
1.3059163093566895	1.2741373777389526	1.2676860094070435	1.288193941116333	1.3290315866470337
1.4845223426818848	1.323622465133667	1.522212266921997	1.3765448331832886	1.410170078277588
1.3672599792480469	1.3202998638153076	1.3285908699035645	1.3294721841812134	1.2953345775604248
1.2461360692977905	1.2844377756118774	1.3389097452163696	1.3108400106430054	1.380156397819519
1.4004809856414795	1.3238437175750732	1.3621101379394531	1.390303134918213	1.3585584163665771
1.416902780532837	1.3735634088516235	1.3483898639678955	1.3777142763137817	1.4019438028335571
1.4967020750045776	1.5020726919174194	1.4806709289550781	1.3261642456054688	1.472540259361267
1.3813228607177734	1.3951389789581299	1.3540244102478027	1.3495837450027466	1.3745224475860596
1.2764335870742798	1.3649020195007324	1.3268264532089233	1.3604968786239624	1.343167781829834
1.3932486772537231	1.3551052808761597	1.3705755472183228	1.3032227754592896	1.3321126699447632
1.5362863540649414	1.5404739379882812	1.5665799379348755	1.5002195835113525	1.5718050003051758
1.48096764087677	1.4966042041778564	1.4851139783859253	1.4226776361465454	1.4841278791427612
1.4294538497924805	1.4509047269821167	1.5292176008224487	1.4558409452438354	1.4944504499435425
1.5975823402404785	1.3976554870605469	1.3755872249603271	1.4061150550842285	1.3718568086624146
1.417522668838501	1.4161792993545532	1.4931762218475342	1.398283839225769	1.4726396799087524
1.4486829042434692	1.4461541175842285	1.4528207778930664	1.4967020750045776	1.455136775970459
1.445141315460205	1.4434179067611694	1.4586541652679443	1.5218275785446167	1.420617938041687
1.422265887260437	1.4413877725601196	1.444533348083496	1.4067397117614746	1.4452426433563232
1.585161805152893	1.5401887893676758	1.576641321182251	1.5285472869873047	1.544555425643921
1.4530222415924072	1.3952440023422241	1.5213464498519897	1.3994351625442505	1.4521151781082153
1.4361979961395264	1.461762547492981	1.4098585844039917	1.4860010147094727	1.4752223491668701
1.47144615650177	1.4333406686782837	1.4919010400772095	1.4572482109069824	1.4608607292175293
1.4207209348678589	1.4402700662612915	1.4625636339187622	1.3962929248809814	1.4135922193527222
1.4315009117126465	1.5333291292190552	1.5125633478164673	1.4902317523956299	1.459356665611267
1.4598581790924072	1.5145946741104126	1.490722894668579	1.4792859554290771	1.5046049356460571
1.4844237565994263	1.3655455112457275	1.4462553262710571	1.4906246662139893	1.4736335277557373
1.3311231136322021	1.383864402770996	1.4268908500671387	1.372817039489746	1.369399905204773
